text,label,template_id
OTP-based login was enabled for your A/c XX2652. Call PNB if this wasn't you.,Bank,Hard_2
510203 - USE THIS CODE TO SIGN IN TO BOB. NEVER SHARE IT WITH ANYONE.,OTP,OTP_7
Your account statement for June is available. Download from the BOB app.,Bank,Bank_16
Your  Meesho order OD5209774174 has been shipped via Delhivery. Track: bit.ly/tONWaJ,Delivery,Delivery_0
beware of fraud calls asking for card details. bob officials never ask for pin or cvv.,Bank,Bank_15
G-77049 is your Google verification code.,OTP,OTP_12
Auto-pay of Rs.11889 to Warhi is scheduled on 15-02-26 from A/c XX1817. Ensure sufficient balance.,Bank,Bank_13
Myntra Big Billion Days! Up to 20% off + extra 10% with PNB cards. Hurry!,Promo,Promo_1
Shivansh from Ekart is arriving with your package. Contact: 05927223307 -TM,Delivery,Delivery_6
Ur BigBasket code: 342492,OTP,OTP_8
YOUR UBER CODE: 5662,OTP,Hard_8
Rs.87892 credited to A/c XX1258 on 02-04-26. Avl Bal: Rs.119506. -ICICI Bank,Bank,Bank_1
Work from home! Earn Rs.1210032/month Join: bitly/gZLrjj,Spam,Hard_14
Salary of Rs.51330 credited to A/c XX1452. Avl Bal: Rs.2946. -Kotak,Bank,Bank_7
low balance alert: a/c xx4451 balance is rs.154227. maintain min balance to avoid charges.,Bank,Bank_10
Auto-pay  of Rs.33593 to Hemang is scheduled on 05-02-26 from A/c XX6054. Ensure sufficient balance.,Bank,Bank_13
EMI  of Rs.43556 due on 21-06-26 for loan A/c XX1298. Pay now to avoid charges. -SBI,Bank,Bank_4
G-522022 is your Google verification code.,OTP,OTP_12
Delivered! Your BigBasket order OD9956561560 was delivered on 02 Jul. Rate your experience: bit.ly/lhALaB,Delivery,Delivery_2
pre-approved! get a sbi credit card with rs.450176 limit. zero joining fee. apply: bit.ly/ggfjna,Promo,Promo_14
Your account statement for August is available Download from the Kotak app,Bank,Bank_16
YOUR CREDIT CARD XX2632 STATEMENT IS READY. TOTAL DUE: RS.50547. MIN DUE: RS.4365. -AXIS BANK,Bank,Bank_5
Hungry? Get 70% off up to INR 184 on your next 3 orders. Code: EAT39. -Zomato,Promo,Promo_12
Interest of Rs.75688 credited to your FD A/c XX9945. -Axis Bank,Bank,Bank_9
CHASMUM FROM DELHIVERY IS ARRIVING WITH YOUR PACKAGE. CONTACT: +917618852713,Delivery,Delivery_6
Enter 880676 to verify your mobile number for HDFC Bank.,OTP,OTP_10
delivered! your bigbasket order od8424342846 was delivered on 02 jul. rate your experience: bit.ly/byfazi,Delivery,Delivery_2
<#> 688388 is ur SBI code. Valid 5 min. hA8sk2Lqp3,OTP,OTP_13
delivery attempt failed for order od2549469475. we will retry tomorrow. -xpressbees,Delivery,Delivery_5
"Bro send me INR 1799 on gpay, will return by 05 Jul",Personal,Hard_5
"Your Axis Bank health insurance renewal is due 05 Jul. Renew online, save 50% on premium.",Promo,Promo_24
Interest of Rs.84819 credited to your FD A/c XX2662. -SBI,Bank,Bank_9
Out for delivery: Your Flipkart package OD1321375257 will arrive today by 6 PM. -XpressBees,Delivery,Delivery_1
YOUR OTP IS 461836. USE IT TO VERIFY YOUR AMAZON ACCOUNT. EXPIRES IN 2 MIN.,OTP,OTP_1
  Rs.1193 cashback credited to your Amazon Pay wallet. Use on your next order.,Promo,Promo_21
Use 557379 to complete your Hotstar registration Valid till 15 mins,OTP,OTP_4
  Pre-approved! Get a PNB credit card with Rs.217721 limit. Zero joining fee. Apply: bit.ly/bBOIot,Promo,Promo_14
Flipkart: Your cart misses you! Complete purchase now & get 70% off. bit.ly/pJbAwi,Promo,Promo_4
items in your order history are back in stock at amazon. prices start rs.1958.,Promo,Promo_23
Flat Rs.495 cashback on your next order at Meesho. Use code SAVE68. Valid till 02 Jul.,Promo,Promo_2
Missed our shows? Come back to Prime Video at 50% off for 3 months. Resubscribe: bit.ly/lqRYhN,Promo,Promo_19
Myntra: 649037 is your login OTP. It expires in 10 minutes.,OTP,OTP_6
Dear customer ur Kotak account will be blocked! Update KYC now: bit.ly/SzPoYO,Spam,Hard_11
Ur OTP is 285519. Use it to verify ur PhonePe account. Expires in 15 min.,OTP,OTP_1
Swiggy Big Billion Days! Up to 40% off + extra 10% with PNB cards. Hurry!,Promo,Promo_1
525935 - use this to sign in. Never share this code with anyone.,OTP,Hard_7
"Hi Chakrika, unlock Rs.166 off your first order at Swiggy with code NEW67.",Promo,Promo_7
BlueDart: Shipment OD2596537749 reached your city hub. Expected delivery: 04 Jul.,Delivery,Delivery_4
UPI payment of Rs.3562 to Samaksh successful. UPI Ref: 256575273895. -HDFC Bank,Bank,Bank_6
OTP for delivery of order OD7070793960 is 1632. Share only with the delivery agent. -BlueDart,Delivery,Delivery_9
Last day! Swiggy clearance sale ends tonight. Up to 60% off sitewide.,Promo,Promo_8
Your Meesho order OD8994467886 has been shipped via BlueDart. Track: bit.ly/FrAxqa,Delivery,Delivery_0
UPI payment of Rs.11791 to Nikita successful. UPI Ref: 543886159164. -HDFC Bank,Bank,Bank_6
otp-based login was enabled for your a/c xx5702. call hdfc bank if this wasn't you.,Bank,Hard_2
Your Vi pack expires tomorrow. Recharge with Rs.955 for 3GB/day + unlimited calls.,Promo,Promo_10
  OTP: 34296 for txn of Rs.40486 at Hotstar. Do not share. -ICICI Bank,OTP,OTP_2
Rs.1046  cashback credited to your Amazon Pay wallet. Use on your next order.,Promo,Promo_21
mega sale! get 80% off on all products at meesho. shop now: bit.ly/dynkch t&c apply.,Promo,Promo_0
UPI  payment of Rs.11100 to Mitali successful. UPI Ref: 318348091516. -SBI,Bank,Bank_6
Recharge with Rs.395 & get 80% extra talktime. Offer valid today only!,Promo,Promo_5
SALARY OF RS.11305 CREDITED TO A/C XX8264. AVL BAL: RS.430755. -KOTAK,Bank,Bank_7
484108 is your verification code for zomato. never share your otp.,OTP,OTP_3
OTP: 722069 for txn of INR 40175 at BOB. Do not share. -ICICI Bank,OTP,OTP_2
Meesho: Your cart misses you! Complete purchase now & get 70% off. bit.ly/HbipWE,Promo,Promo_4
Confirmation code 734967 for BOB. Keep it private.,OTP,OTP_11
Enter 310834 to verify your mobile number for Paytm.,OTP,OTP_10
307365 - use this code to sign in to BOB Never share it with anyone,OTP,OTP_7
Coupon 5848 gives you free delivery on orders above INR 265. -Flipkart,Promo,Hard_1
Use  105627 to complete your Ola registration. Valid till 30 mins.,OTP,OTP_4
pay rs.762 on delivery for order od423730611. -ekart,Delivery,Hard_10
Zomato: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
YOUR FD OF RS.55663 MATURES ON 29-03-26. RENEW OR WITHDRAW VIA NETBANKING. -KOTAK,Bank,Bank_14
Beware of fraud calls asking for card details. SBI officials never ask for PIN or CVV.,Bank,Bank_15
BigBasket Big Billion Days! Up to 80% off + extra 10% with SBI cards. Hurry!,Promo,Promo_1
Beware of fraud calls asking for card details. BOB officials never ask for PIN or CVV.,Bank,Bank_15
interest of rs.97143 credited to your fd a/c xx5279. -hdfc bank,Bank,Bank_9
Your account statement for August is available Download from the HDFC Bank app,Bank,Bank_16
704413 - use this code to sign in to BOB. Never share it with anyone.,OTP,OTP_7
IRCTC: Special trains added for festive season. Book early & save up to 60%.,Promo,Promo_17
Your Zomato membership expires soon. Renew now & save 20%: bit.ly/GbBGev,Promo,Promo_9
  Congratulations! You won Rs.1489688 in lucky draw. Claim: bit.ly/zMqzda,Spam,Hard_12
<#> 996718 is your PNB code. Valid 10 min. hA8sk2Lqp3,OTP,OTP_13
OTP for delivery of order OD3782049309 is 5196. Share only with the delivery agent. -Delhivery,Delivery,Delivery_9
  You have 2742 reward points expiring on 01 Jul. Redeem on Amazon.,Promo,Promo_20
Your  FD of Rs.86664 matures on 29-06-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
YOUR SBI CODE: 254866,OTP,OTP_8
Ur account statement for August is available. Download from the ICICI Bank app.,Bank,Bank_16
<#> 259529 is your Flipkart code. Valid 15 min. hA8sk2Lqp3 STOP to opt out,OTP,OTP_13
Work from home! Earn Rs.647257/month. Join: bit.ly/BwWpWx,Spam,Hard_14
Benjamin from Ekart is arriving with ur package. Contact: 08940043904,Delivery,Delivery_6
Rs.1797 cashback credited to ur Amazon Pay wallet. Use on ur next order.,Promo,Promo_21
Your  credit card XX6609 statement is ready. Total due: Rs.467. Min due: Rs.3185. -BOB,Bank,Bank_5
EKART: SHIPMENT OD8078015220 REACHED YOUR CITY HUB. EXPECTED DELIVERY: 05 JUL.,Delivery,Delivery_4
Items in your order history are back in stock at Flipkart. Prices start INR 351.,Promo,Promo_23
"Hi Unni, unlock Rs.1789 off your first order at Amazon with code NEW10.",Promo,Promo_7
BOB: 767418 is ur login OTP. It expires in 10 minutes.,OTP,OTP_6
PRE-APPROVED! GET A SBI CREDIT CARD WITH RS.92501 LIMIT. ZERO JOINING FEE. APPLY: BIT.LY/PNSQBR,Promo,Promo_14
<#> 768703 IS YOUR OLA CODE. VALID 10 MIN. HA8SK2LQP3,OTP,OTP_13
IRCTC: Special trains added for festive season. Book early & save up to 30%.,Promo,Promo_17
YOUR CREDIT CARD XX5327 STATEMENT IS READY. TOTAL DUE: RS.70456. MIN DUE: RS.4940. -BOB,Bank,Bank_5
RECHARGE WITH RS.237 & GET 60% EXTRA TALKTIME. OFFER VALID TODAY ONLY!,Promo,Promo_5
Your credit card XX9447 statement is ready. Total due: Rs.79138. Min due: Rs.2100. -BOB,Bank,Bank_5
coupon 9163 gives you free delivery on orders above rs.3415. -bigbasket,Promo,Hard_1
"Your ICICI Bank health insurance renewal is due 06 Jul. Renew online, save 20% on premium.",Promo,Promo_24
Order OD7798109862 packed and ready! Expected dispatch by 03 Jul. -Swiggy,Delivery,Delivery_8
Confirmation code 952143 for Myntra. Keep it private.,OTP,OTP_11
Data exhausted? Get 2GB extra with Rs.898 booster pack. Dial *121# or visit app.,Promo,Promo_11
Out for delivery: Your Zomato package OD1657734687 will arrive today by 6 PM. -DTDC,Delivery,Delivery_1
Enter 875496 to verify your mobile number for Ola.,OTP,OTP_10
Your  order OD4782404097 from BigBasket is arriving tomorrow. Keep Rs.1256 ready for COD.,Delivery,Delivery_3
Enter 876277 to verify your mobile number for Kotak.,OTP,OTP_10
CONFIRMATION CODE 231336 FOR KOTAK. KEEP IT PRIVATE.,OTP,OTP_11
YOUR MYNTRA ORDER OD8363444353 HAS BEEN SHIPPED VIA DTDC. TRACK: BIT.LY/LYJZJF,Delivery,Delivery_0
408359 - USE THIS TO SIGN IN. NEVER SHARE THIS CODE WITH ANYONE.,OTP,Hard_7
Missed our shows? Come back to Prime Video at 50% off for 3 months. Resubscribe: bit.ly/wXUbFb,Promo,Promo_19
Your FD of Rs.91407 matures on 25-02-26 Renew or withdraw via netbanking -Axis Bank,Bank,Bank_14
Delivery attempt failed for order OD3875804927. We will retry tomorrow. -Delhivery,Delivery,Delivery_5
SALARY OF RS.44848 CREDITED TO A/C XX4161. AVL BAL: RS.31803. -KOTAK,Bank,Bank_7
Pay Rs.267 on delivery for order OD932175037. -Delhivery,Delivery,Hard_10
Your A/c XX8097 is debited with INR 51631 on 22-03-26. Info: UPI-Rayaan. Bal: INR 340104,Bank,Bank_2
COUPON 3974 GIVES YOU FREE DELIVERY ON ORDERS ABOVE RS.1083. -MEESHO,Promo,Hard_1
CONVERT YOUR HDFC BANK CARD PURCHASE OF RS.1481 INTO EASY EMIS AT 0% INTEREST. REPLY YES.,Promo,Promo_15
  ALERT: Rs.23639 withdrawn from ATM using card XX2360 on 13-06-26. Bal: Rs.454747. -Axis Bank,Bank,Bank_3
Missed our shows? Come back to Netflix at 50% off for 3 months. Resubscribe: bit.ly/FlNJnH,Promo,Promo_19
XpressBees: Shipment OD5841474272 reached your city hub. Expected delivery: 02 Jul.,Delivery,Delivery_4
Your account statement for July is available. Download from the PNB app.,Bank,Bank_16
  Ekart: Shipment OD3529491640 reached your city hub. Expected delivery: 05 Jul.,Delivery,Delivery_4
  KYC update pending for A/c XX8111. Please visit your nearest Kotak branch by 08-04-26 to avoid restrictions.,Bank,Bank_12
use 325508 to complete your bob registration. valid till 5 mins.,OTP,OTP_4
Ekart: Shipment OD1140081895 reached your city hub. Expected delivery: 06 Jul.,Delivery,Delivery_4
"Class shifted to room 3705, come fast",Personal,Hard_6
Your OTP is 905668. Use it to verify your IRCTC account. Expires in 10 min. STOP to opt out,OTP,OTP_1
Work from home! Earn Rs.1219295/month Join: bitly/fUrNOB,Spam,Hard_14
UPI payment of Rs.70247 to Saumya successful. UPI Ref: 147639161105. -PNB,Bank,Bank_6
OTP FOR DELIVERY OF ORDER OD6546138922 IS 8733. SHARE ONLY WITH THE DELIVERY AGENT. -DTDC,Delivery,Delivery_9
KYC update pending for A/c XX9254. Please visit your nearest HDFC Bank branch by 24-01-26 to avoid restrictions.,Bank,Bank_12
Zomato: Free delivery all weekend! Order your favourites now.,Promo,Promo_13
Your BigBasket membership expires soon. Renew now & save 60%: bit.ly/fbpGhq STOP to opt out,Promo,Promo_9
Your  credit card XX3960 statement is ready. Total due: Rs.91038. Min due: Rs.4614. -PNB,Bank,Bank_5
OTP for delivery of order OD5100545233 is 7288. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
Your Uber code: 8889,OTP,Hard_8
Rs.1413 cashback credited to your Amazon Pay wallet. Use on your next order. -TM,Promo,Promo_21
OTP: 959207 for txn of Rs.39423 at Zomato. Do not share. -SBI,OTP,OTP_2
Rs.26484 debited from A/c XX8492 on 15-03-26 to Harita. Avl Bal: Rs.60171. -PNB,Bank,Bank_0
Your SonyLIV plan renews on 04 Jul at INR 1718. Upgrade to 4K for INR 720/month.,Promo,Promo_18
Ur Kotak debit card XX3007 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
Coupon 5459 gives you free delivery on orders above Rs.778. -Myntra,Promo,Hard_1
Your credit card XX4097 statement is ready. Total due: Rs.49776. Min due: Rs.1629. -Kotak,Bank,Bank_5
Your FD of Rs.24616 matures on 26-02-26. Renew or withdraw via netbanking. -Kotak STOP to opt out,Bank,Bank_14
Work from home! Earn Rs.1240894/month Join: bitly/oJfuWo,Spam,Hard_14
Your order OD6603160954 from Meesho is arriving tomorrow Keep Rs.4706 ready for COD,Delivery,Delivery_3
kyc update pending for a/c xx9574. please visit your nearest pnb branch by 09-02-26 to avoid restrictions.,Bank,Bank_12
BlueDart: Shipment OD9171572518 reached your city hub. Expected delivery: 06 Jul.,Delivery,Delivery_4
Your  A/c XX7418 is debited with Rs.54073 on 25-01-26. Info: UPI-Dhriti. Bal: Rs.415095,Bank,Bank_2
Myntra Big Billion Days! Up to 20% off + extra 10% with ICICI Bank cards. Hurry!,Promo,Promo_1
MYNTRA: YOUR CART MISSES YOU! COMPLETE PURCHASE NOW & GET 40% OFF. BIT.LY/YJBNFK,Promo,Promo_4
"BRO SEND ME RS.4959 ON GPAY, WILL RETURN BY 04 JUL",Personal,Hard_5
your credit card xx3318 statement is ready. total due: rs.48749. min due: rs.4914. -icici bank,Bank,Bank_5
DELIVERED! YOUR MYNTRA ORDER OD3547849742 WAS DELIVERED ON 03 JUL. RATE YOUR EXPERIENCE: BIT.LY/WDAAER,Delivery,Delivery_2
Your OTP is 726383. Use it to verify your GPay account. Expires in 30 min.,OTP,OTP_1
Delivery attempt failed for order OD6795719368. We will retry tomorrow. -Ekart,Delivery,Delivery_5
"Class shifted to room 5081, come fast",Personal,Hard_6
Your return pickup for order OD1061620698 is scheduled on 03 Jul. Keep the item ready. -Flipkart,Delivery,Delivery_7
Your  one time password is 23424 for PNB. Please do not share it.,OTP,OTP_5
BOB: 38324 is your login OTP. It expires in 30 minutes.,OTP,OTP_6
Pay Rs.396 on delivery for order OD545217859. -DTDC,Delivery,Hard_10
Congratulations! You won Rs.2356554 in lucky draw. Claim: bit.ly/BvMNrI,Spam,Hard_12
Your Hotstar code: 280468,OTP,OTP_8
Out for delivery: Your Meesho package OD8570203170 will arrive today by 9 PM. -BlueDart T&C apply,Delivery,Delivery_1
Salary of Rs.35330 credited to A/c XX6064. Avl Bal: Rs.487840. -ICICI Bank,Bank,Bank_7
Auto-pay of Rs.89458 to Zayyan is scheduled on 02-04-26 from A/c XX5718. Ensure sufficient balance.,Bank,Bank_13
OTP for delivery of order OD7562571199 is 9106. Share only with the delivery agent. -XpressBees,Delivery,Delivery_9
G-335459 is ur Google verification code.,OTP,OTP_12
Ekart: Shipment OD2340225409 reached your city hub. Expected delivery: 01 Jul. -TM,Delivery,Delivery_4
OTP: 147513 for txn of Rs.49157 at HDFC Bank. Do not share. -ICICI Bank,OTP,OTP_2
  Out for delivery: Your Swiggy package OD2022527059 will arrive today by 9 PM. -XpressBees,Delivery,Delivery_1
Recharge with Rs.1588 & get 70% extra talktime. Offer valid today only!,Promo,Promo_5
Rs.12696 credited to A/c XX6802 on 30-04-26. Avl Bal: Rs.88753. -Axis Bank,Bank,Bank_1
Low balance alert: A/c XX5519 balance is Rs.79254. Maintain min balance to avoid charges.,Bank,Bank_10
EXCLUSIVE FOR YOU! BUY 1 GET 1 FREE AT BIGBASKET. LIMITED PERIOD OFFER. VISIT BIT.LY/QNCOTU,Promo,Promo_3
OTP for delivery of order OD2698756102 is 4005. Share only with the delivery agent. -Ekart,Delivery,Delivery_9
OTP FOR DELIVERY OF ORDER OD1422390065 IS 7682. SHARE ONLY WITH THE DELIVERY AGENT. -BLUEDART,Delivery,Delivery_9
865138  is your verification code for Swiggy. Never share your OTP.,OTP,OTP_3
Your Meesho order OD7630032416 has been shipped via DTDC. Track: bit.ly/ffTcXP,Delivery,Delivery_0
Last  day! Swiggy clearance sale ends tonight. Up to 80% off sitewide.,Promo,Promo_8
Flat  Rs.1403 cashback on your next order at Myntra. Use code SAVE44. Valid till 06 Jul.,Promo,Promo_2
Ur OTP is 716925. Use it to verify ur IRCTC account. Expires in 15 min.,OTP,OTP_1
Your OTP is 524392. Use it to verify your IRCTC account. Expires in 2 min.,OTP,OTP_1
CHEQUE NO. 828450545500 FOR RS.83599 HAS BEEN CLEARED FROM A/C XX3299. -ICICI BANK,Bank,Bank_8
Your PNB debit card XX2329 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
out for delivery: your meesho package od1425304959 will arrive today by 9 pm. -xpressbees,Delivery,Delivery_1
OTP: 495311 for txn of Rs.30917 at IRCTC. Do not share. -SBI,OTP,OTP_2
ALERT: Rs.90589 withdrawn from ATM using card XX5376 on 30-06-26. Bal: Rs.245144. -ICICI Bank,Bank,Bank_3
"Never share your OTP, PIN or CVV PNB never asks for these Stay safe",Bank,Hard_3
Convert your Axis Bank card purchase of Rs.355 into easy EMIs at 0% interest. Reply YES.,Promo,Promo_15
Your return pickup for order OD6991223808 is scheduled on 01 Jul. Keep the item ready. -Myntra,Delivery,Delivery_7
Your FD of Rs.72412 matures on 02-02-26. Renew or withdraw via netbanking. -HDFC Bank,Bank,Bank_14
Your Hotstar plan renews on 05 Jul at Rs.575. Upgrade to 4K for Rs.863/month.,Promo,Promo_18
BLUEDART: SHIPMENT OD1205281891 REACHED YOUR CITY HUB. EXPECTED DELIVERY: 03 JUL.,Delivery,Delivery_4
"Class  shifted to room 9879, come fast",Personal,Hard_6
Rs.229 cashback credited to ur PhonePe wallet. Use on ur next order.,Promo,Promo_21
Flat  Rs.132 cashback on your next order at Amazon. Use code SAVE68. Valid till 03 Jul.,Promo,Promo_2
Pre-approved! Get a BOB credit card with Rs.352614 limit. Zero joining fee. Apply: bit.ly/FqGykZ,Promo,Promo_14
Tap to verify: 300388. This code expires shortly.,OTP,Hard_9
EMI of Rs.53912 due on 04-03-26 for loan A/c XX8145. Pay now to avoid charges. -ICICI Bank,Bank,Bank_4
"never share your otp, pin or cvv. bob never asks for these. stay safe.",Bank,Hard_3
Your one time password is 377891 for Uber. Please do not share it.,OTP,OTP_5
Interest of Rs.65190 credited to ur FD A/c XX1288. -HDFC Bank,Bank,Bank_9
OTP-BASED LOGIN WAS ENABLED FOR YOUR A/C XX1170. CALL SBI IF THIS WASN'T YOU.,Bank,Hard_2
KYC update pending for A/c XX4115. Please visit your nearest Axis Bank branch by 22-02-26 to avoid restrictions.,Bank,Bank_12
Use code 2559 at checkout for 50% off at BigBasket!,Promo,Hard_0
Your account statement for August is available. Download from the ICICI Bank app. STOP to opt out,Bank,Bank_16
IRCTC: Special trains added for festive season. Book early & save up to 10%.,Promo,Promo_17
IRCTC: Special trains added for festive season. Book early & save up to 80%.,Promo,Promo_17
PhonePe: 668051 is your login OTP. It expires in 15 minutes. STOP to opt out,OTP,OTP_6
Low balance alert: A/c XX9604 balance is Rs.129692. Maintain min balance to avoid charges.,Bank,Bank_10
Salary of Rs.56458 credited to A/c XX3550. Avl Bal: Rs.371680. -BOB,Bank,Bank_7
Cheque no. 783982101476 for Rs.72594 has been cleared from A/c XX8281. -PNB,Bank,Bank_8
Delivered! Your Swiggy order OD9290785410 was delivered on 02 Jul. Rate your experience: bit.ly/MDKpWw,Delivery,Delivery_2
OTP: 106918 for txn of Rs.36324 at PhonePe. Do not share. -ICICI Bank,OTP,OTP_2
items in your order history are back in stock at swiggy. prices start rs.1861.,Promo,Promo_23
Recharge with Rs.1295 & get 40% extra talktime. Offer valid today only!,Promo,Promo_5
"Hey, my new number is +911603844687. Save it! Meet at 8?",Personal,Hard_4
Out for delivery: Your Meesho package OD8466276540 will arrive today by 9 PM. -BlueDart,Delivery,Delivery_1
EXCLUSIVE FOR YOU! BUY 1 GET 1 FREE AT FLIPKART. LIMITED PERIOD OFFER. VISIT BIT.LY/XHNABK,Promo,Promo_3
<#> 235686 is your Paytm code. Valid 30 min. hA8sk2Lqp3,OTP,OTP_13
Your OTP is 574173. Use it to verify your Flipkart account. Expires in 5 min.,OTP,OTP_1
Low  balance alert: A/c XX2777 balance is Rs.287374. Maintain min balance to avoid charges.,Bank,Bank_10
30728  is your OTP for Amazon login. Valid for 15 minutes. Do not share with anyone.,OTP,OTP_0
OTP: 92670 for txn of Rs.42653 at BOB. Do not share. -Kotak,OTP,OTP_2
You have 4629 reward points expiring on 05 Jul. Redeem on Meesho.,Promo,Promo_20
Enter 121454 to verify your mobile number for PNB.,OTP,OTP_10
G-78502 IS YOUR GOOGLE VERIFICATION CODE.,OTP,OTP_12
RECHARGE WITH RS.1363 & GET 50% EXTRA TALKTIME. OFFER VALID TODAY ONLY!,Promo,Promo_5
ALERT: RS.83859 WITHDRAWN FROM ATM USING CARD XX5407 ON 18-02-26. BAL: RS.349787. -AXIS BANK,Bank,Bank_3
Use 874030 to complete your GPay registration. Valid till 15 mins.,OTP,OTP_4
OTP: 293106 for txn of Rs.14982 at Kotak. Do not share. -PNB,OTP,OTP_2
EMI of Rs.40336 due on 16-06-26 for loan A/c XX3242. Pay now to avoid charges. -Axis Bank T&C apply,Bank,Bank_4
"Class shifted to room 7426, come fast",Personal,Hard_6
Your A/c XX2972 is debited with Rs.62437 on 23-01-26. Info: UPI-Niharika. Bal: Rs.100068,Bank,Bank_2
ALERT: Rs.48329 withdrawn from ATM using card XX9961 on 06-04-26. Bal: Rs.341360. -BOB,Bank,Bank_3
Interest of Rs.51604 credited to your FD A/c XX3717 -Kotak,Bank,Bank_9
ICICI Bank: 910513 is your login OTP. It expires in 5 minutes. STOP to opt out,OTP,OTP_6
Flat Rs.1362 cashback on your next order at Zomato. Use code SAVE36. Valid till 06 Jul.,Promo,Promo_2
Missed our shows? Come back to Hotstar at 50% off for 3 months. Resubscribe: bit.ly/YtyqVF,Promo,Promo_19
Myntra: 973303 is your login OTP. It expires in 2 minutes. -TM,OTP,OTP_6
Low balance alert: A/c XX8238 balance is Rs.4895 Maintain min balance to avoid charges,Bank,Bank_10
Order OD3458070395 packed and ready! Expected dispatch by 06 Jul. -Zomato,Delivery,Delivery_8
MEGA SALE! Get 30% OFF on all products at Zomato Shop now: bitly/vNrpFb T&C apply,Promo,Promo_0
BigBasket: Your cart misses you! Complete purchase now & get 70% off. bit.ly/gbmBAo,Promo,Promo_4
Rs.23785 debited from A/c XX1117 on 29-01-26 to Advika. Avl Bal: Rs.325706. -PNB,Bank,Bank_0
Data exhausted? Get 3GB extra with Rs.819 booster pack. Dial *121# or visit app.,Promo,Promo_11
"Your  Kotak health insurance renewal is due 03 Jul. Renew online, save 60% on premium.",Promo,Promo_24
  Data exhausted? Get 1GB extra with Rs.605 booster pack. Dial *121# or visit app.,Promo,Promo_11
ALERT:  Rs.19533 withdrawn from ATM using card XX2488 on 10-02-26. Bal: Rs.3666. -HDFC Bank,Bank,Bank_3
ALERT: Rs.88646 withdrawn from ATM using card XX4438 on 28-04-26. Bal: Rs.44841. -PNB,Bank,Bank_3
g-979546 is your google verification code.,OTP,OTP_12
Beware of fraud calls asking for card details. SBI officials never ask for PIN or CVV.,Bank,Bank_15
"Class shifted to room 8120, come fast",Personal,Hard_6
  Meesho Big Billion Days! Up to 80% off + extra 10% with Kotak cards. Hurry!,Promo,Promo_1
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/djmsDX,Spam,Hard_13
Your Axis Bank debit card XX9275 has been blocked due to suspicious activity. Visit branch or call 1800-XXX to unblock.,Bank,Bank_11
Interest of Rs.64818 credited to your FD A/c XX3834 -SBI,Bank,Bank_9
Rs.19277 credited to A/c XX3068 on 16-01-26. Avl Bal: Rs.80703. -Axis Bank -TM,Bank,Bank_1
UPI payment of Rs.71712 to Sudiksha successful. UPI Ref: 805668629717. -Kotak,Bank,Bank_6
EMI of Rs.84043 due on 18-02-26 for loan A/c XX2073. Pay now to avoid charges. -BOB,Bank,Bank_4
Work from home! Earn Rs.1073642/month Join: bitly/olgXpg,Spam,Hard_14
Pre-approved! Get a BOB credit card with Rs.348272 limit. Zero joining fee. Apply: bit.ly/ntTImR,Promo,Promo_14
DTDC: Shipment OD8747865172 reached your city hub. Expected delivery: 04 Jul.,Delivery,Delivery_4
Ur Hotstar code: 794247,OTP,OTP_8
Ekart: Shipment OD2688566104 reached your city hub. Expected delivery: 02 Jul.,Delivery,Delivery_4
  Interest of Rs.12210 credited to your FD A/c XX1969. -ICICI Bank,Bank,Bank_9
  Your Myntra order OD2546488600 has been shipped via XpressBees. Track: bit.ly/yrhJSP,Delivery,Delivery_0
KYC UPDATE PENDING FOR A/C XX5319. PLEASE VISIT YOUR NEAREST SBI BRANCH BY 19-06-26 TO AVOID RESTRICTIONS.,Bank,Bank_12
CHEQUE NO. 898952601693 FOR RS.71562 HAS BEEN CLEARED FROM A/C XX3027. -HDFC BANK,Bank,Bank_8
Rs.14938  debited from A/c XX9116 on 13-04-26 to Noah. Avl Bal: Rs.73871. -BOB,Bank,Bank_0
  Your account statement for August is available. Download from the Kotak app.,Bank,Bank_16
your phonepe code: 441859,OTP,OTP_8
your axis bank debit card xx6092 has been blocked due to suspicious activity. visit branch or call 1800-xxx to unblock.,Bank,Bank_11
beware of fraud calls asking for card details. bob officials never ask for pin or cvv.,Bank,Bank_15
"  Hey, my new number is +918269236609. Save it! Meet at 8?",Personal,Hard_4
USE 66239 TO COMPLETE YOUR SWIGGY REGISTRATION. VALID TILL 15 MINS.,OTP,OTP_4
Your OTP is 216474. Use it to verify your Uber account. Expires in 10 min.,OTP,OTP_1
  Data exhausted? Get 3GB extra with Rs.1170 booster pack. Dial *121# or visit app.,Promo,Promo_11
BOB: 334452 is your login OTP. It expires in 10 minutes.,OTP,OTP_6
"Class shifted to room 7202, come fast",Personal,Hard_6
Your SIM will be deactivated in 24hrs. Verify Aadhaar: bit.ly/qaETzd,Spam,Hard_13
"Ur SBI health insurance renewal is due 06 Jul. Renew online, save 30% on premium.",Promo,Promo_24
Delivered!  Your BigBasket order OD3036363438 was delivered on 02 Jul. Rate your experience: bit.ly/WTyHVC,Delivery,Delivery_2
